NM_URNA_CANDIDATO,SG_PARTIDO,IDEOLOGIA_PARTIDO,SG_UF,DS_GENERO,DS_COR_RACA,NR_IDADE_DATA_POSSE,VR_BEM_CANDIDATO,AGRUPAMENTO_BENS,DS_GRAU_INSTRUCAO,DS_OCUPACAO,ST_REELEICAO,NM_EMAIL,NR_CANDIDATO
FUBÁ DO DEPÓSITO,PP,Direita,SP,MASCULINO,BRANCA,62.0,2289322.0,BENS_G1,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,11300
NAIRA MANDATA TRANSFEMINISTA,PSOL,Esquerda,PI,FEMININO,PARDA,35.0,130101.0,BENS_G3,SUPERIOR COMPLETO,POLICIAL MILITAR,N,NÃO DIVULGÁVEL,50500
FERNANDO FREITAS,PSC,Direita,RJ,MASCULINO,BRANCA,52.0,nan,nan,SUPERIOR INCOMPLETO,REPRESENTANTE COMERCIAL,N,NÃO DIVULGÁVEL,20234
COMISSÁRIO RENATO ROSSO,PP,Direita,RS,MASCULINO,BRANCA,54.0,544669.0,BENS_G2,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,N,NÃO DIVULGÁVEL,11911
KARLYSON REBOLÇA,PRTB,Direita,AP,MASCULINO,BRANCA,31.0,nan,nan,ENSINO MÉDIO COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,28028
HILDES FREITAS,PATRIOTA,Direita,MA,FEMININO,PRETA,45.0,nan,nan,ENSINO MÉDIO COMPLETO,DONA DE CASA,N,NÃO DIVULGÁVEL,51221
DRA. LILIAM YOUSEF,PL,Direita,PR,FEMININO,BRANCA,49.0,380606.0,BENS_G2,SUPERIOR COMPLETO,ODONTÓLOGO,N,NÃO DIVULGÁVEL,22111
PAULO MEMORIA,AVANTE,Centro,AL,MASCULINO,BRANCA,59.0,nan,nan,SUPERIOR COMPLETO,JORNALISTA E REDATOR,N,NÃO DIVULGÁVEL,70440
CAROL FIGUEIREDO,PL,Direita,MG,FEMININO,BRANCA,39.0,3500.0,BENS_G4,SUPERIOR COMPLETO,COMERCIANTE,N,NÃO DIVULGÁVEL,22120
ANTONIO CARLOS ARANTES,PL,Direita,MG,MASCULINO,BRANCA,62.0,1748494.0,BENS_G1,ENSINO MÉDIO COMPLETO,PRODUTOR AGROPECUÁRIO,S,NÃO DIVULGÁVEL,22123
ELAINE MORELLATO,PROS,Centro,RR,FEMININO,PARDA,48.0,249382.0,BENS_G3,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,90007
HIRAN PINHEIRO,PSC,Direita,RR,MASCULINO,PARDA,38.0,370027.0,BENS_G2,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,20777
DANIEL DO SALVE,REDE,Esquerda,PE,MASCULINO,PARDA,36.0,80000.0,BENS_G3,SUPERIOR COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",N,NÃO DIVULGÁVEL,18100
ANSELMO CORTES,SOLIDARIEDADE,Centro,RS,MASCULINO,PARDA,55.0,198108.0,BENS_G3,ENSINO MÉDIO INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,77722
DR MAURÍCIO,NOVO,Direita,MG,MASCULINO,BRANCA,73.0,8300506.0,BENS_G1,SUPERIOR COMPLETO,MÉDICO,N,NÃO DIVULGÁVEL,30230
GILSON BALEIRO,PDT,Esquerda,BA,MASCULINO,PRETA,40.0,nan,nan,ENSINO MÉDIO COMPLETO,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,N,NÃO DIVULGÁVEL,12655
DENTISTA PATRICIA REIS,PSD,Direita,MG,FEMININO,BRANCA,40.0,1110000.0,BENS_G1,SUPERIOR COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,N,NÃO DIVULGÁVEL,55250
FERNANDO DO SÃO FRANCISCO,PODE,Direita,GO,MASCULINO,PARDA,43.0,40000.0,BENS_G4,ENSINO MÉDIO COMPLETO,"PADEIRO, CONFEITEIRO E ASSEMELHADOS",N,NÃO DIVULGÁVEL,19333
LÚCIO DO PRADO,PP,Direita,RS,MASCULINO,BRANCA,38.0,1474744.0,BENS_G1,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,11144
VALQUIRIO MARTINS,SOLIDARIEDADE,Centro,SP,MASCULINO,PARDA,52.0,300000.0,BENS_G2,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,77677
ROSALVINHO SALES,PL,Direita,BA,MASCULINO,BRANCA,57.0,nan,nan,SUPERIOR INCOMPLETO,"LEILOEIRO, AVALIADOR E ASSEMELHADOS",N,NÃO DIVULGÁVEL,22322
ANA FURTADO,PDT,Esquerda,PA,FEMININO,PRETA,56.0,nan,nan,ENSINO MÉDIO COMPLETO,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,N,NÃO DIVULGÁVEL,12442
RONALDO TIJUQUINHA,AGIR,Direita,RJ,MASCULINO,BRANCA,56.0,nan,nan,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,36373
NENA DIELLI,PRTB,Direita,MG,FEMININO,PRETA,50.0,nan,nan,ENSINO FUNDAMENTAL INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,28016
STÉFANO DO CARMO,PSD,Direita,MT,MASCULINO,PARDA,50.0,31222.0,BENS_G4,SUPERIOR COMPLETO,JORNALISTA E REDATOR,N,NÃO DIVULGÁVEL,55111
SAL,PSOL,Esquerda,PE,FEMININO,PRETA,56.0,nan,nan,SUPERIOR INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,50050
VANY AÇÃO DIGITAL,UNIÃO,Direita,PA,MASCULINO,BRANCA,39.0,9500.0,BENS_G4,SUPERIOR COMPLETO,ADMINISTRADOR,N,NÃO DIVULGÁVEL,44333
ROGÉRIO BORGES,PTB,Direita,PA,MASCULINO,PARDA,51.0,nan,nan,ENSINO MÉDIO COMPLETO,ADMINISTRADOR,N,NÃO DIVULGÁVEL,14321
WELLITON BEZERRA,PRTB,Direita,SP,MASCULINO,PRETA,38.0,211594.0,BENS_G3,ENSINO MÉDIO COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,28023
PR JOSUE PERPETUA,PSC,Direita,ES,MASCULINO,PRETA,40.0,58000.0,BENS_G4,ENSINO MÉDIO COMPLETO,COMERCIANTE,N,NÃO DIVULGÁVEL,20900
CLÉA MALTA ,CIDADANIA,Esquerda,BA,FEMININO,BRANCA,48.0,nan,nan,SUPERIOR COMPLETO,ASSISTENTE SOCIAL,N,NÃO DIVULGÁVEL,23000
PASSITO,PATRIOTA,Direita,RO,MASCULINO,BRANCA,51.0,200000.0,BENS_G3,ENSINO MÉDIO COMPLETO,SERVIDOR PÚBLICO ESTADUAL,N,NÃO DIVULGÁVEL,51111
ANTONIO CHUMBÃO,MDB,Centro,AC,MASCULINO,PARDA,37.0,nan,nan,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,15700
MAURO DRESCH,UNIÃO,Direita,SC,MASCULINO,BRANCA,59.0,1115856.0,BENS_G1,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,44888
PASTOR MARTINS,AVANTE,Centro,MG,MASCULINO,BRANCA,57.0,1111000.0,BENS_G1,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,70199
PAULO BRITO,CIDADANIA,Esquerda,RS,MASCULINO,BRANCA,62.0,615907.0,BENS_G2,SUPERIOR INCOMPLETO,JORNALISTA E REDATOR,N,NÃO DIVULGÁVEL,23300
LEONARDO TECO,PSD,Direita,RJ,MASCULINO,BRANCA,45.0,29000.0,BENS_G4,ENSINO MÉDIO INCOMPLETO,TAXISTA,N,NÃO DIVULGÁVEL,55029
PROFESSOR ADEMIR,PSB,Esquerda,AM,MASCULINO,PARDA,45.0,57500.0,BENS_G4,SUPERIOR INCOMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,40789
FELIPE LEITÃO,PSD,Direita,PB,MASCULINO,PARDA,39.0,947989.0,BENS_G1,SUPERIOR COMPLETO,EMPRESÁRIO,S,NÃO DIVULGÁVEL,55999
HENRIQUE COSTA,PSC,Direita,PA,MASCULINO,PARDA,48.0,74000.0,BENS_G4,SUPERIOR INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,20777
DREE,PSB,Esquerda,SP,MASCULINO,PARDA,36.0,9667.0,BENS_G4,SUPERIOR COMPLETO,PUBLICITÁRIO,N,NÃO DIVULGÁVEL,40054
DR. ARNALDO PRATA,PTB,Direita,MG,MASCULINO,BRANCA,83.0,1570000.0,BENS_G1,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,14422
GEORGE MELO,PODE,Direita,RR,MASCULINO,BRANCA,58.0,70000.0,BENS_G4,SUPERIOR COMPLETO,DEPUTADO,S,NÃO DIVULGÁVEL,19777
JOSÉ FRANCISCO PORTELA,AGIR,Direita,PI,MASCULINO,BRANCA,34.0,nan,nan,ENSINO MÉDIO COMPLETO,AGENTE ADMINISTRATIVO,N,NÃO DIVULGÁVEL,36007
SARGENTO MORAIS NEGO LAU,PL,Direita,SE,MASCULINO,PRETA,54.0,nan,nan,SUPERIOR INCOMPLETO,MILITAR REFORMADO,N,NÃO DIVULGÁVEL,22345
ZEZE AMIGA DE FE,PDT,Esquerda,RJ,FEMININO,PRETA,69.0,nan,nan,ENSINO MÉDIO COMPLETO,CABELEIREIRO E BARBEIRO,N,NÃO DIVULGÁVEL,12666
JOÃO CARLOS KLEIN,PTB,Direita,PR,MASCULINO,BRANCA,69.0,21990.0,BENS_G4,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,14567
ORLANDO GONZAGA,PMB,Direita,RJ,MASCULINO,PRETA,62.0,nan,nan,ENSINO MÉDIO COMPLETO,MOTORISTA PARTICULAR,N,NÃO DIVULGÁVEL,35139
ADRIANO BARRETO,PP,Direita,MS,MASCULINO,PARDA,45.0,170321.0,BENS_G3,SUPERIOR COMPLETO,ENGENHEIRO,N,NÃO DIVULGÁVEL,11789
MARIA LUIZA,CIDADANIA,Esquerda,PE,FEMININO,PARDA,57.0,nan,nan,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,23523
GABRIEL SALOMÃO,MDB,Centro,PA,MASCULINO,BRANCA,21.0,630000.0,BENS_G2,SUPERIOR INCOMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,15444
BETO ANDRADE,PSOL,Esquerda,PA,MASCULINO,PARDA,44.0,53500.0,BENS_G4,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,N,NÃO DIVULGÁVEL,50500
GILBRAN ROCHA,PATRIOTA,Direita,PR,MASCULINO,BRANCA,47.0,nan,nan,ENSINO MÉDIO COMPLETO,MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA,N,NÃO DIVULGÁVEL,51010
MISSIONÁRIA DENISE TAVARES,PL,Direita,RS,FEMININO,BRANCA,56.0,nan,nan,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,22257
HELENA SUZUKI,AGIR,Direita,SP,FEMININO,AMARELA,64.0,93974.0,BENS_G3,SUPERIOR INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,36500
EDSON ALVES DE FREITAS,PMB,Direita,ES,MASCULINO,PARDA,56.0,25000.0,BENS_G4,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,35190
LUCIANO VIANA,PRTB,Direita,RJ,MASCULINO,PRETA,44.0,nan,nan,ENSINO FUNDAMENTAL INCOMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,28303
CHIARA BIONDINI,PP,Direita,MG,FEMININO,BRANCA,20.0,40000.0,BENS_G4,SUPERIOR COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",N,NÃO DIVULGÁVEL,11077
MARCO AURÉLIO,PSDB,Centro,SP,MASCULINO,BRANCA,45.0,717304.0,BENS_G2,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,45745
BETO AQUINO,PSB,Esquerda,CE,MASCULINO,PARDA,56.0,nan,nan,SUPERIOR COMPLETO,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",N,NÃO DIVULGÁVEL,40140
ANDERSON SALGADO KING,SOLIDARIEDADE,Centro,SP,MASCULINO,BRANCA,40.0,nan,nan,SUPERIOR INCOMPLETO,TERAPEUTA,N,NÃO DIVULGÁVEL,77458
JUNIOR NASCIMENTO,UNIÃO,Direita,BA,MASCULINO,PARDA,36.0,403036.0,BENS_G2,SUPERIOR INCOMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,44333
ALOISIO SANTANA,MDB,Centro,ES,MASCULINO,PRETA,68.0,nan,nan,ENSINO FUNDAMENTAL COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,15678
WELLINGTON,PSD,Direita,SC,MASCULINO,BRANCA,46.0,595777.0,BENS_G2,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,55321
GARI SARDINHA,DC,Direita,GO,MASCULINO,BRANCA,39.0,126000.0,BENS_G3,ENSINO MÉDIO COMPLETO,GARI OU LIXEIRO,N,NÃO DIVULGÁVEL,27110
MARIA CRISTINA,PROS,Centro,AP,FEMININO,BRANCA,46.0,nan,nan,SUPERIOR COMPLETO,ASSISTENTE SOCIAL,N,NÃO DIVULGÁVEL,90234
PEDRO FIRMINO,PL,Direita,SE,MASCULINO,BRANCA,78.0,639228.0,BENS_G2,ENSINO FUNDAMENTAL INCOMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,22456
REGINA NETTO,MDB,Centro,ES,FEMININO,PRETA,54.0,90000.0,BENS_G3,ENSINO FUNDAMENTAL INCOMPLETO,COZINHEIRO,N,NÃO DIVULGÁVEL,15800
IZA CELESTI,UNIÃO,Direita,RO,FEMININO,PRETA,57.0,20000.0,BENS_G4,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,N,NÃO DIVULGÁVEL,44000
THIAGO TOLEDO,AVANTE,Centro,AL,MASCULINO,BRANCA,23.0,nan,nan,SUPERIOR INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,70012
SARGENTO EVANDRO GREGGIO,DC,Direita,ES,MASCULINO,BRANCA,54.0,25000.0,BENS_G4,ENSINO MÉDIO COMPLETO,POLICIAL MILITAR,N,NÃO DIVULGÁVEL,27190
PROF. ABDINEL,PDT,Esquerda,AP,MASCULINO,PARDA,59.0,nan,nan,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,N,NÃO DIVULGÁVEL,12111
CLARA TRANSPARENTE,PSC,Direita,MG,FEMININO,PARDA,57.0,250000.0,BENS_G3,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,20456
HILDER MONÇÃO,SOLIDARIEDADE,Centro,PI,MASCULINO,PARDA,43.0,1070000.0,BENS_G1,SUPERIOR COMPLETO,JORNALISTA E REDATOR,N,NÃO DIVULGÁVEL,77000
GIGI,PDT,Esquerda,AC,FEMININO,PARDA,28.0,nan,nan,ENSINO MÉDIO INCOMPLETO,DONA DE CASA,N,NÃO DIVULGÁVEL,12212
FATIMINHA AMIGA DA GENTE,PSB,Esquerda,PR,FEMININO,BRANCA,50.0,nan,nan,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,40159
SARAH PONCIO,PROS,Centro,RJ,FEMININO,BRANCA,25.0,2024860.0,BENS_G1,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,90123
MANOELA,PDT,Esquerda,RS,FEMININO,BRANCA,41.0,18301.0,BENS_G4,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,12456
ELPIDIO MARTINS,PSD,Direita,MA,MASCULINO,BRANCA,38.0,nan,nan,ENSINO MÉDIO INCOMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,55663
SALMO,PP,Direita,RS,MASCULINO,BRANCA,49.0,1547929.0,BENS_G1,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,11999
MENEGAZZO,PATRIOTA,Direita,SC,MASCULINO,BRANCA,46.0,105000.0,BENS_G3,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,N,NÃO DIVULGÁVEL,51888
DR. JANE PANTA,PP,Direita,PB,FEMININO,PARDA,47.0,786051.0,BENS_G1,SUPERIOR COMPLETO,MÉDICO,S,NÃO DIVULGÁVEL,11111
WELSON AMARAL,AGIR,Direita,PE,MASCULINO,BRANCA,37.0,nan,nan,ENSINO FUNDAMENTAL COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,36232
LIMA,CIDADANIA,Esquerda,MA,MASCULINO,PRETA,65.0,600000.0,BENS_G2,ENSINO MÉDIO COMPLETO,OPERADOR DE INSTALAÇÃO DE PRODUÇÃO DE ENERGIA ELÉTRICA E NUCLEAR,N,NÃO DIVULGÁVEL,23007
MARCIA DO POVO,PSB,Esquerda,RJ,FEMININO,PARDA,44.0,nan,nan,ENSINO MÉDIO COMPLETO,ALMOXARIFE,N,NÃO DIVULGÁVEL,40008
CLAUDIO DO JORNAL,PSOL,Esquerda,MG,MASCULINO,BRANCA,59.0,242000.0,BENS_G3,SUPERIOR COMPLETO,JORNALEIRO,N,NÃO DIVULGÁVEL,50150
VALDIR O LISO,SOLIDARIEDADE,Centro,RN,MASCULINO,BRANCA,41.0,155000.0,BENS_G3,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,N,NÃO DIVULGÁVEL,77321
JORGE SOUZA,PDT,Esquerda,AP,MASCULINO,BRANCA,61.0,nan,nan,SUPERIOR COMPLETO,SERVIDOR PÚBLICO FEDERAL,N,NÃO DIVULGÁVEL,12122
CIDO REIS,REDE,Esquerda,MG,MASCULINO,PARDA,50.0,1100000.0,BENS_G1,SUPERIOR INCOMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,18456
PAGODY TERENA,SOLIDARIEDADE,Centro,MS,MASCULINO,INDÍGENA,50.0,3500.0,BENS_G4,ENSINO FUNDAMENTAL INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,77889
PATRICIA GONÇALVES,PMB,Direita,MG,FEMININO,BRANCA,25.0,nan,nan,SUPERIOR INCOMPLETO,"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS",N,NÃO DIVULGÁVEL,35400
FALCÃO BENÉ PROFESSOR,PDT,Esquerda,PE,MASCULINO,BRANCA,51.0,269519.0,BENS_G3,SUPERIOR INCOMPLETO,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,N,NÃO DIVULGÁVEL,12333
EDILSON SAMPAIO,REPUBLICANOS,Direita,MT,MASCULINO,PARDA,50.0,470216.0,BENS_G2,SUPERIOR INCOMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,10022
PAULO DA ENFERMAGEM,PODE,Direita,AP,MASCULINO,PARDA,42.0,10000.0,BENS_G4,SUPERIOR COMPLETO,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),N,NÃO DIVULGÁVEL,19210
MATHEUS MOTA,PSDB,Centro,MA,MASCULINO,BRANCA,28.0,597500.0,BENS_G2,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,45123
AMAURY MORAES,PODE,Direita,RJ,MASCULINO,PRETA,55.0,nan,nan,SUPERIOR COMPLETO,COMERCIANTE,N,NÃO DIVULGÁVEL,19666
PAULA ESTEVES,PSD,Direita,SP,FEMININO,BRANCA,41.0,4974545.0,BENS_G1,SUPERIOR COMPLETO,ESCRITOR E CRÍTICO,N,NÃO DIVULGÁVEL,55011
RAMOS CAETANO,PDT,Esquerda,BA,MASCULINO,PRETA,52.0,nan,nan,ENSINO MÉDIO COMPLETO,"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS",N,NÃO DIVULGÁVEL,12244
DÉBORA PIERINI,NOVO,Direita,SC,FEMININO,BRANCA,24.0,20731.0,BENS_G4,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,30003
GILSON ROMANELLI,AGIR,Direita,GO,MASCULINO,BRANCA,53.0,nan,nan,ENSINO MÉDIO COMPLETO,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",N,NÃO DIVULGÁVEL,36800
IRMÃ CHAGUINHA,PROS,Centro,AC,FEMININO,PRETA,55.0,459500.0,BENS_G2,SUPERIOR COMPLETO,DONA DE CASA,N,NÃO DIVULGÁVEL,90777
ÍNDIA GUERREIRA,PTB,Direita,RJ,FEMININO,INDÍGENA,66.0,nan,nan,ENSINO MÉDIO COMPLETO,DONA DE CASA,N,NÃO DIVULGÁVEL,14394
INACIO GARAPA,PMB,Direita,RN,MASCULINO,BRANCA,44.0,3000.0,BENS_G4,ENSINO FUNDAMENTAL INCOMPLETO,ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS,N,NÃO DIVULGÁVEL,35135
GISLENE DE CASSIA,SOLIDARIEDADE,Centro,MG,FEMININO,BRANCA,56.0,431000.0,BENS_G2,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,77066
POLICIAL MIRIAM LAGO,PTB,Direita,SC,FEMININO,BRANCA,37.0,73480.0,BENS_G4,SUPERIOR COMPLETO,POLICIAL CIVIL,N,NÃO DIVULGÁVEL,14100
LIOSVALDO OLIVEIRA,PODE,Direita,RJ,MASCULINO,PARDA,56.0,nan,nan,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,19600
CAREN KRAKHECKER,UNIÃO,Direita,RS,FEMININO,BRANCA,53.0,nan,nan,SUPERIOR INCOMPLETO,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,N,NÃO DIVULGÁVEL,44014
BORGES DA SEGURANÇA,UNIÃO,Direita,RS,MASCULINO,BRANCA,54.0,110000.0,BENS_G3,SUPERIOR COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,N,NÃO DIVULGÁVEL,44153
KARINA,AVANTE,Centro,SP,FEMININO,PRETA,36.0,22885.0,BENS_G4,SUPERIOR INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,70970
JOAO DO POVO,PDT,Esquerda,MG,MASCULINO,PARDA,51.0,nan,nan,ENSINO MÉDIO INCOMPLETO,SERVIDOR PÚBLICO MUNICIPAL,N,NÃO DIVULGÁVEL,12003
HAENDEL BONECO,PTB,Direita,RJ,MASCULINO,PARDA,48.0,nan,nan,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,14142
IRONDES BOIADEIRO,SOLIDARIEDADE,Centro,GO,MASCULINO,PARDA,55.0,nan,nan,ENSINO FUNDAMENTAL COMPLETO,PECUARISTA,N,NÃO DIVULGÁVEL,77122
PENA JUNIOR,PP,Direita,SP,MASCULINO,PRETA,65.0,82037.0,BENS_G3,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,11060
JULIO NAZÁRIO,UNIÃO,Direita,PB,MASCULINO,PARDA,45.0,50000.0,BENS_G4,ENSINO MÉDIO COMPLETO,"PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR",N,NÃO DIVULGÁVEL,44301
MISSIONÁRIA IRMÃ ANITA,PL,Direita,SP,FEMININO,PARDA,68.0,3380000.0,BENS_G1,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,22711
PAULO CEZAR DO POVÃO,MDB,Centro,BA,MASCULINO,PARDA,52.0,nan,nan,ENSINO MÉDIO COMPLETO,MOTORISTA PARTICULAR,N,NÃO DIVULGÁVEL,15010
MARCELO LAJES,AGIR,Direita,RJ,MASCULINO,BRANCA,46.0,nan,nan,ENSINO MÉDIO COMPLETO,MILITAR REFORMADO,N,NÃO DIVULGÁVEL,36111
JULÇA,PSB,Esquerda,SC,MASCULINO,PARDA,51.0,nan,nan,ENSINO MÉDIO COMPLETO,ADMINISTRADOR,N,NÃO DIVULGÁVEL,40787
COMANDANTE MARINHO,PATRIOTA,Direita,MG,MASCULINO,PARDA,49.0,720000.0,BENS_G2,SUPERIOR COMPLETO,POLICIAL MILITAR,N,NÃO DIVULGÁVEL,51888
LINDOMAR,PATRIOTA,Direita,MG,MASCULINO,BRANCA,47.0,1085664.0,BENS_G1,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,51023
JOÃO ADÃO,PRTB,Direita,RR,MASCULINO,PARDA,51.0,220000.0,BENS_G3,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,28555
DOUGLAS MARTINS,PT,Esquerda,SP,MASCULINO,PRETA,62.0,503000.0,BENS_G2,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,13003
RODINEI RAMOS,AVANTE,Centro,AM,MASCULINO,PARDA,45.0,7000.0,BENS_G4,SUPERIOR INCOMPLETO,MOTOBOY,N,NÃO DIVULGÁVEL,70770
MARCIA ARAÚJO,PMN,Esquerda,SP,FEMININO,PARDA,45.0,nan,nan,SUPERIOR INCOMPLETO,"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS",N,NÃO DIVULGÁVEL,33290
ANEDINA LEAL,PMB,Direita,GO,FEMININO,BRANCA,66.0,nan,nan,ENSINO MÉDIO COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,35655
LUCIANA STYLLUS,MDB,Centro,PB,FEMININO,PARDA,41.0,nan,nan,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,15191
KATIA BACELAR,PL,Direita,BA,FEMININO,BRANCA,53.0,643915.0,BENS_G2,SUPERIOR COMPLETO,ARQUITETO,N,NÃO DIVULGÁVEL,22888
CHOCO,UNIÃO,Direita,SP,MASCULINO,PARDA,40.0,325726.0,BENS_G2,SUPERIOR COMPLETO,CONTADOR,N,NÃO DIVULGÁVEL,44004
MIRELA MACEDO,UNIÃO,Direita,BA,FEMININO,PARDA,43.0,2284697.0,BENS_G1,SUPERIOR COMPLETO,DEPUTADO,S,NÃO DIVULGÁVEL,44888
CRISTINA ROMANO,PSB,Esquerda,RJ,FEMININO,BRANCA,57.0,nan,nan,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,40799
FABINHO,PT,Esquerda,AC,MASCULINO,PARDA,31.0,nan,nan,SUPERIOR COMPLETO,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,N,NÃO DIVULGÁVEL,13012
ELTON LIMA,PSB,Esquerda,AP,MASCULINO,BRANCA,44.0,nan,nan,ENSINO MÉDIO COMPLETO,LANTERNEIRO E PINTOR DE VEÍCULOS,N,NÃO DIVULGÁVEL,40180
MIRELLA CALDAS,PSB,Esquerda,AL,FEMININO,PARDA,30.0,nan,nan,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,40140
DALVA ASSINI,PSB,Esquerda,SC,FEMININO,BRANCA,53.0,800000.0,BENS_G1,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,N,NÃO DIVULGÁVEL,40001
